"Path","Model","SourceStem","Case","Feature","PlanPath","MethodName","Status","TotalSteps","ExecutedSteps","FailedStepSeq","FailedTool","LocatorFailures","Notes"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_10\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_10","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_10/case-001/ExtractedTest01.playwright-plan.json","customerCannotViewAuditLog","fail","9","9","9","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: missing ) after argument list
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_10\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_10","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_10/case-001/ExtractedTest01.playwright-plan.json","auditLogShowsLatestEntriesFirst","fail","13","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_2\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_2","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_2/case-001/ExtractedTest01.playwright-plan.json","adminCanViewAuditLog","fail","13","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_2\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_2","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_2/case-001/ExtractedTest01.playwright-plan.json","customerCannotViewAuditLog","fail","9","9","9","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: missing ) after argument list
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_2\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_2","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_2/case-001/ExtractedTest01.playwright-plan.json","auditLogShowsLatestEntriesFirst","fail","13","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_3\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_3","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_3/case-001/ExtractedTest01.playwright-plan.json","adminCanViewAuditLog","fail","13","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_3\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_3","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_3/case-001/ExtractedTest01.playwright-plan.json","customerCannotViewAuditLog","fail","9","9","9","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: missing ) after argument list
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_3\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_3","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_3/case-001/ExtractedTest01.playwright-plan.json","auditLogShowsLatestEntriesFirst","fail","13","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_4\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_4","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_4/case-001/ExtractedTest01.playwright-plan.json","adminCanViewAuditLog","fail","13","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_4\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_4","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_4/case-001/ExtractedTest01.playwright-plan.json","customerCannotViewAuditLog","fail","9","9","9","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: missing ) after argument list
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_4\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_4","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_4/case-001/ExtractedTest01.playwright-plan.json","auditLogShowsLatestEntriesFirst","fail","13","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_5\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_5","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_5/case-001/ExtractedTest01.playwright-plan.json","adminCanViewAuditLog","fail","13","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_5\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_5","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_5/case-001/ExtractedTest01.playwright-plan.json","customerCannotViewAuditLog","fail","9","9","9","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: missing ) after argument list
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_5\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_5","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_5/case-001/ExtractedTest01.playwright-plan.json","auditLogShowsLatestEntriesFirst","fail","13","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_6\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_6","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_6/case-001/ExtractedTest01.playwright-plan.json","adminCanViewAuditLog","fail","13","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_6\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_6","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_6/case-001/ExtractedTest01.playwright-plan.json","customerCannotViewAuditLog","fail","9","9","9","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: missing ) after argument list
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_6\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_6","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_6/case-001/ExtractedTest01.playwright-plan.json","auditLogShowsLatestEntriesFirst","fail","13","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_7\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_7","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_7/case-001/ExtractedTest01.playwright-plan.json","adminCanViewAuditLog","fail","13","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_7\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_7","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_7/case-001/ExtractedTest01.playwright-plan.json","customerCannotViewAuditLog","fail","9","9","9","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: missing ) after argument list
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_7\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_7","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_7/case-001/ExtractedTest01.playwright-plan.json","auditLogShowsLatestEntriesFirst","fail","13","12","12","browser_evaluate","","ステップ実行エラー: page.evaluate: SyntaxError: Unexpected end of input
    at eval (<anonymous>)
    at UtilityScript.evaluate (<anonymous>:290:30)
    at UtilityScript.<anonymous> (<anonymous>:1:44)"
